arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.077,0.583,0.232,-0.025,69.467,0.062,-1.038,0.559,0.307,67.041,0.036,-0.316,0.343,0.088,22.628,0.035,-0.291,0.183,0.019,67.955,0.06,Europe,283.978
1.077,-0.473,0.35,-0.057,34.672,0.046,-1.266,0.59,0.347,-43.507,0.026,-0.372,0.377,0.058,19.326,0.03,-0.761,0.305,0.069,32.536,0.043,Europe,283.978
1.077,-1.627,0.283,-0.071,68.096,0.05,-1.367,0.605,0.365,-48.569,0.025,-0.854,0.478,-0.239,-63.046,0.023,-1.224,0.422,0.177,59.684,0.044,Europe,283.978
1.077,7.646,0.103,-0.338,-933.285,0.059,-0.902,0.555,0.143,21.954,0.034,-1.14,0.569,0.242,-145.591,0.029,2.085,0.166,-0.029,-818.562,0.052,Europe,283.978
1.077,-1.326,0.445,0.048,37.169,0.037,-0.742,0.438,-0.252,-9.655,0.029,-1.099,0.61,0.304,-97.055,0.028,-1.34,0.42,0.171,34.683,0.035,Europe,283.978
1.077,-0.169,0.35,0.084,36.474,0.058,-0.985,0.312,-0.086,8.051,0.052,-1.141,0.58,0.335,-813.562,0.036,-0.562,0.344,0.116,35.837,0.057,Europe,283.978
1.077,-0.945,0.34,-0.144,152.872,0.042,-0.959,0.382,-4.354,84.381,0.035,-0.077,0.516,0.244,-252.945,0.04,-1.35,0.277,0.032,140.597,0.038,Europe,283.978
1.077,-0.642,0.269,-0.217,10.281,0.047,-0.388,0.377,-8.936,158.458,0.035,-1.068,0.67,0.445,-100.675,0.034,-0.839,0.332,0.087,8.905,0.041,Europe,283.978
1.077,-1.027,0.469,-0.045,57.045,0.036,-0.663,0.381,-8.851,161.66,0.036,-1.296,0.717,0.505,-311.796,0.037,-1.128,0.46,0.205,49.743,0.032,Europe,283.978
1.077,-1.504,0.471,0.101,131.525,0.039,2.617,0.304,-3.864,353.824,0.037,-0.945,0.701,0.488,-61.359,0.042,-1.456,0.474,0.225,122.102,0.036,Europe,283.978
1.188,-0.926,0.566,-0.572,-116.267,0.025,1.505,0.349,-2.227,346.485,0.037,-7.919,0.465,0.206,-1789.235,0.035,-0.988,0.591,0.314,-76.83,0.017,Europe,283.356
1.74,5.43,0.632,0.26,1767.902,0.031,-0.137,0.364,-4.961,181.327,0.037,-0.94,0.268,0.045,-120.764,0.043,1.728,0.702,0.46,1511.0,0.026,NAmerica,278.457
1.74,8.785,0.617,0.186,2767.295,0.031,-0.682,0.317,-0.462,84.949,0.046,-1.252,0.322,0.095,-136.039,0.04,2.905,0.658,0.42,2335.765,0.026,NAmerica,278.457
1.867,-0.708,0.595,0.215,636.627,0.04,-1.128,0.36,-0.384,43.545,0.044,-0.26,0.21,-0.014,-85.635,0.039,-0.624,0.658,0.375,568.193,0.035,NAmerica,280.471
1.867,0.551,0.543,0.128,-271.654,0.043,-0.597,0.3,-0.994,102.428,0.041,-2.559,0.203,-0.013,337.341,0.04,-0.717,0.622,0.344,-235.616,0.037,NAmerica,280.471
2.055,0.244,0.663,0.373,-268.665,0.037,-0.814,0.294,-2.096,58.02,0.039,-0.758,0.298,0.08,-37.922,0.049,-0.746,0.732,0.425,-257.32,0.036,NAmerica,279.951
1.958,-0.793,0.707,0.492,-316.068,0.037,-0.925,0.371,-0.855,79.308,0.039,-1.413,0.131,-0.113,-40.536,0.044,-1.075,0.716,0.412,-339.87,0.04,NAmerica,279.713
1.958,-0.254,0.701,0.473,-237.538,0.041,1.138,0.362,-0.381,510.926,0.043,-0.62,0.307,0.085,-26.592,0.042,-0.525,0.711,0.382,-257.332,0.044,NAmerica,279.713
1.188,-0.745,0.495,0.225,235.336,0.036,-0.778,0.415,-0.077,-519.324,0.045,-1.151,0.137,-0.08,100.444,0.043,-1.438,0.642,0.375,211.395,0.033,NAmerica,277.396
0.771,-1.101,0.663,0.434,-92.964,0.033,-0.73,0.349,-0.338,128.12,0.045,-1.258,0.052,-0.208,-92.518,0.042,-1.107,0.739,0.403,-95.515,0.034,Europe,283.013
0.771,-1.485,0.694,0.469,-104.176,0.031,-1.173,0.466,-1.869,-40.922,0.029,-1.131,0.223,-0.001,-253.507,0.04,-1.253,0.803,0.449,-106.119,0.031,Europe,283.013
0.76,-0.423,0.495,0.213,-75.439,0.035,-1.117,0.463,-0.869,-26.434,0.03,-0.866,0.41,0.163,-51.099,0.03,-0.69,0.536,0.281,-72.109,0.033,Europe,283.077
0.76,-2.974,0.508,0.243,291.583,0.034,-1.144,0.45,-0.555,-38.343,0.031,-2.059,0.509,0.23,-339.269,0.04,-1.886,0.605,0.328,274.803,0.032,Europe,283.077
0.76,-0.312,0.645,0.413,-30.284,0.039,-1.685,0.486,-2.032,-76.498,0.029,-0.912,0.437,0.187,-42.539,0.038,-0.474,0.816,0.447,-29.409,0.038,Europe,283.077
0.76,-0.513,0.553,0.282,-32.555,0.035,-1.674,0.436,-1.239,-79.318,0.031,-1.993,0.592,0.306,-40.963,0.021,-0.67,0.748,0.431,-28.992,0.031,Europe,283.077
0.762,-0.101,0.535,0.28,-23.588,0.037,-2.597,0.505,-1.357,-179.087,0.029,67.259,0.464,0.215,3616.951,0.04,-0.297,0.604,0.329,-22.77,0.036,Europe,283.266
0.762,-1.335,0.401,0.077,92.827,0.04,-1.27,0.085,-2.894,-118.915,0.038,-0.542,0.438,0.175,35.943,0.035,-1.955,0.437,0.19,86.996,0.037,Europe,283.266
0.762,-2.214,0.399,-0.01,-84.587,0.038,-0.46,0.356,-1.354,124.54,0.034,-1.077,0.483,0.234,-372.306,0.037,-1.646,0.386,0.123,-78.817,0.036,Europe,283.266
0.762,-1.505,0.572,0.326,-207.957,0.033,-1.325,0.343,-1.538,99.24,0.035,-1.398,0.256,-1.589,-232.83,0.026,-1.634,0.645,0.357,-203.135,0.032,Europe,283.266
0.812,9.661,0.69,0.467,-556.217,0.024,-4.695,0.309,-1.347,996.263,0.036,-0.584,0.508,0.193,20.267,0.043,6.887,0.746,0.479,-549.949,0.023,Europe,281.46
0.812,-0.452,0.725,0.517,61.591,0.029,-12.312,0.525,0.044,4988.146,0.032,0.075,0.547,0.109,345.477,0.031,-0.449,0.72,0.405,68.396,0.033,Europe,281.46
0.812,1.854,0.728,0.525,-261.891,0.028,0.355,0.53,0.1,-646.915,0.033,-1.623,0.367,0.133,-1259.245,0.04,1.014,0.744,0.429,-287.148,0.031,Europe,281.46
1.092,-1.421,0.663,0.195,-44.127,0.023,0.685,0.561,0.183,-655.073,0.034,1.351,0.465,0.208,566.312,0.029,-1.66,0.598,0.355,-39.493,0.02,Europe,283.335
1.107,0.133,0.527,0.235,-103.139,0.036,1.74,0.405,-0.855,274.595,0.031,2.503,0.454,0.19,768.663,0.028,-0.842,0.557,0.298,-98.827,0.035,Europe,283.602
1.107,0.414,0.532,0.211,54.518,0.034,1.211,0.438,-4.81,205.334,0.029,-1.515,0.663,0.437,-266.448,0.028,-0.494,0.516,0.265,52.614,0.032,Europe,283.602
1.142,-0.068,0.704,0.494,-1087.589,0.029,1.262,0.395,-3.474,178.896,0.03,-0.646,0.674,0.438,-36.297,0.023,-2.342,0.595,0.296,-1282.992,0.035,NAmerica,275.192
0.902,0.091,0.265,-1.926,2074.186,0.031,2.952,0.386,-3.172,242.497,0.03,-0.348,0.299,-0.012,68.455,0.046,-0.958,0.22,-0.257,1359.593,0.02,NAmerica,279.927
0.82,-0.47,0.573,0.3,18.867,0.04,3.006,0.289,-4.055,239.435,0.032,1.664,0.481,-0.305,-1250.508,0.019,-0.888,0.559,0.254,19.481,0.041,NAmerica,275.811
0.393,-0.503,0.705,0.49,265.824,0.024,3.002,0.464,-0.764,240.886,0.03,-0.63,0.388,-1.767,-212.045,0.019,-0.701,0.686,0.38,292.915,0.026,NAmerica,277.938
0.9,-2.988,0.728,0.526,-931.827,0.03,-0.542,0.524,0.274,232.412,0.027,7.464,0.449,-1.531,-3969.116,0.019,-2.517,0.774,0.462,-992.107,0.032,Europe,283.219
0.898,1.316,0.736,0.535,433.765,0.022,-0.412,0.485,0.235,287.031,0.03,-1.04,0.371,-0.519,-122.992,0.022,0.341,0.78,0.503,448.67,0.023,Europe,283.271
0.898,2.452,0.719,0.508,599.368,0.022,-0.35,0.513,0.262,463.736,0.027,-0.778,0.428,-0.153,-172.142,0.022,0.999,0.782,0.512,596.726,0.022,Europe,283.271
1.406,1.002,0.707,0.432,266.464,0.028,-0.794,0.54,0.29,69.429,0.029,-0.237,0.387,-1.028,-233.089,0.02,-0.363,0.742,0.488,252.999,0.027,NAmerica,277.293
1.19,-0.573,0.705,0.402,-37.445,0.024,-1.172,0.449,0.172,68.961,0.026,-1.76,0.38,0.124,-192.373,0.038,-0.74,0.652,0.383,-38.009,0.024,NAmerica,275.566
1.152,-0.346,0.102,-0.247,75.977,0.051,-0.987,0.506,0.253,91.237,0.026,-0.854,0.45,0.197,-64.779,0.036,-0.572,0.191,0.031,66.981,0.045,NAmerica,275.01
1.233,5.503,0.367,-2.078,-930.972,0.028,-0.999,0.311,0.065,49.641,0.033,-0.961,0.303,-0.049,269.455,0.031,3.242,0.426,-0.205,-582.45,0.018,NAmerica,276.943
1.233,1.0,0.355,-4.467,-365.336,0.027,-0.968,0.457,0.205,71.853,0.029,-0.792,0.295,-0.309,-103.079,0.025,0.663,0.437,-0.767,-207.669,0.016,NAmerica,276.943
1.233,8.449,0.407,-4.401,-1345.904,0.027,-0.994,0.335,0.099,45.364,0.035,-0.566,0.377,0.057,-197.99,0.029,5.164,0.467,-0.78,-772.773,0.016,NAmerica,276.943
1.239,1.416,0.337,-1.809,-1392.178,0.029,-0.989,0.524,0.262,35.019,0.023,-1.233,0.418,0.157,120.406,0.035,3.275,0.435,0.042,-813.088,0.017,NAmerica,276.811
1.239,3.349,0.397,-0.892,-663.606,0.029,-0.854,0.453,0.202,643.458,0.03,-0.059,0.456,0.207,-458.091,0.039,2.182,0.457,0.161,-441.757,0.019,NAmerica,276.811
1.239,15.534,0.366,-2.518,-1888.112,0.029,-0.957,0.481,0.231,132.798,0.032,-0.803,0.409,0.145,-103.76,0.035,9.967,0.517,0.043,-984.671,0.015,NAmerica,276.811
1.239,0.602,0.287,-0.142,182.986,0.042,-1.067,0.396,0.099,126.28,0.026,-0.819,0.554,-0.044,-53.931,0.02,-0.468,0.363,0.132,159.542,0.036,NAmerica,276.811
1.239,0.196,0.383,-0.004,-208.591,0.039,-1.121,0.471,0.185,101.495,0.023,-0.806,0.582,0.252,-64.134,0.022,-0.722,0.438,0.185,-187.864,0.035,NAmerica,276.811
1.239,-0.31,0.288,-0.457,357.256,0.036,-0.693,0.415,-0.228,170.997,0.028,-0.803,0.554,0.22,-66.857,0.023,-0.768,0.362,0.117,278.076,0.028,NAmerica,276.811
1.239,5.958,0.346,-0.79,-1341.9,0.031,-0.722,0.462,0.177,186.393,0.036,0.249,0.549,-0.16,-204.999,0.02,2.282,0.453,0.181,-907.93,0.021,NAmerica,276.811
1.239,33.441,0.381,-0.212,-5903.321,0.034,-0.123,0.498,0.143,556.431,0.03,-0.128,0.458,-0.106,-166.613,0.023,13.257,0.491,0.24,-4673.769,0.027,NAmerica,276.811
1.239,0.033,0.484,0.113,-152.139,0.035,-0.771,0.426,-1.413,78.787,0.024,-0.767,0.591,0.083,-119.985,0.019,-0.341,0.529,0.26,-138.95,0.032,NAmerica,276.811
1.239,1.877,0.477,0.174,-467.526,0.04,-0.841,0.436,-0.725,54.989,0.025,1.386,0.177,-0.837,297.782,0.027,0.207,0.517,0.234,-450.204,0.038,NAmerica,276.811
1.239,1.786,0.437,0.059,-462.581,0.037,-0.722,0.363,0.123,86.112,0.051,-0.661,0.375,-0.198,-101.556,0.024,0.611,0.53,0.259,-410.555,0.033,NAmerica,276.811
1.213,0.543,0.438,-1.003,-230.789,0.029,-0.912,0.331,0.08,81.144,0.049,0.237,0.349,-0.248,-377.676,0.025,-0.185,0.453,0.067,-157.525,0.02,NAmerica,276.694
1.213,0.391,0.448,-0.346,-219.567,0.03,-0.95,0.465,0.211,45.674,0.043,1.293,0.347,-0.163,-721.237,0.027,-0.266,0.441,0.156,-173.891,0.024,NAmerica,276.694
1.213,-0.064,0.452,-0.274,-146.865,0.031,-1.067,0.444,0.136,43.573,0.034,0.029,0.598,0.337,-131.795,0.028,-0.498,0.462,0.192,-116.951,0.025,NAmerica,276.694
1.213,2.562,0.473,-1.333,-440.447,0.028,-1.062,0.479,0.223,49.017,0.04,-0.358,0.615,0.367,-82.581,0.028,1.667,0.496,0.067,-278.482,0.017,NAmerica,276.694
1.213,1.596,0.388,-1.038,-348.942,0.03,-0.952,0.497,0.228,20.402,0.035,-0.336,0.544,0.264,-77.636,0.031,0.944,0.413,0.028,-241.012,0.021,NAmerica,276.694
1.213,0.817,0.474,-1.047,-207.405,0.028,-1.026,0.16,-0.096,-23.361,0.05,-1.41,0.456,0.004,-50.104,0.023,0.36,0.502,0.119,-136.084,0.018,NAmerica,276.694
1.202,-2.075,0.115,-2.557,-170.391,0.037,-1.041,0.175,-0.09,-32.131,0.049,-1.842,0.506,-1.439,-77.113,0.018,-0.804,0.2,-0.26,-101.427,0.022,NAmerica,276.475
1.267,1.337,0.44,-0.736,-334.648,0.03,-1.059,0.154,-0.212,-47.919,0.042,-1.677,0.452,-0.962,-66.152,0.019,0.228,0.494,0.229,-222.995,0.02,NAmerica,276.662
1.267,1.923,0.424,-0.87,-477.269,0.03,-1.064,0.18,-0.151,-56.45,0.043,-4.212,0.484,-0.635,-246.193,0.019,0.415,0.457,0.177,-316.598,0.02,NAmerica,276.662
1.267,0.584,0.378,-0.89,-270.169,0.032,-1.37,-0.146,-0.258,-63.608,0.097,-3.388,0.413,-0.949,-179.506,0.02,-0.234,0.422,0.152,-181.009,0.021,NAmerica,276.662
1.28,-0.019,0.546,0.074,-99.729,0.032,-0.963,0.365,-4.224,-103.884,0.021,-2.264,0.527,0.096,-108.8,0.021,-0.697,0.478,0.222,-91.427,0.029,NAmerica,276.106
1.28,-0.211,0.579,0.181,-79.21,0.032,-0.96,0.476,-1.469,-153.844,0.02,-0.711,0.483,0.233,-270.512,0.027,-0.756,0.545,0.297,-73.421,0.029,NAmerica,276.106
1.28,-0.142,0.571,0.178,-78.274,0.034,-1.078,0.286,-1.444,-227.502,0.023,-0.686,0.432,0.187,-323.503,0.031,-0.735,0.49,0.239,-75.283,0.032,NAmerica,276.106
1.258,-4.378,0.264,-1.255,-403.34,0.034,-1.29,0.239,-2.258,65.496,0.018,-0.636,0.479,0.229,-334.394,0.027,-1.764,0.387,0.101,-254.731,0.022,NAmerica,276.373
1.258,17.954,0.358,-5.388,1959.264,0.03,-2.127,0.267,-0.474,-341.228,0.027,-1.098,0.591,0.349,-405.292,0.027,3.286,0.472,-0.25,866.675,0.013,NAmerica,276.373
1.258,33.631,0.324,-3.888,3819.404,0.031,-1.267,0.396,-0.016,-83.293,0.028,0.037,0.482,0.204,-733.396,0.027,3.666,0.443,-0.102,1813.876,0.015,NAmerica,276.373
1.258,7.613,0.353,-3.411,680.335,0.03,-1.703,0.417,0.036,-219.618,0.028,-0.843,0.576,0.33,-273.972,0.025,0.943,0.501,0.036,318.079,0.014,NAmerica,276.373
1.258,11.205,0.268,-4.308,954.986,0.032,-1.302,0.381,-0.095,-90.924,0.027,-2.267,0.371,0.096,-1851.475,0.03,1.754,0.45,-0.11,436.664,0.015,NAmerica,276.373
1.258,19.583,0.395,-0.942,1692.882,0.031,-0.864,0.518,0.267,33.984,0.032,-0.879,0.501,0.247,-450.056,0.027,3.644,0.536,0.279,1031.487,0.019,NAmerica,276.373
0.744,0.042,0.769,0.579,-266.623,0.02,-1.01,0.484,0.233,33.936,0.041,-2.455,0.387,0.133,-2193.311,0.033,-0.273,0.75,0.472,-298.462,0.022,Europe,282.724
0.744,-0.032,0.736,0.535,-245.361,0.023,-1.282,0.438,0.009,-31.543,0.023,-2.089,0.573,0.322,410.132,0.023,-0.339,0.73,0.435,-270.593,0.025,Europe,282.724
0.744,0.411,0.744,0.53,-366.666,0.021,-0.861,0.565,0.319,593.959,0.029,-6.994,0.488,0.232,3058.027,0.029,-0.015,0.721,0.451,-396.113,0.023,Europe,282.724
0.803,1.862,0.753,0.564,-2256.769,0.022,-0.356,0.351,-0.103,-96.656,0.032,-2.398,0.519,0.27,767.664,0.031,1.46,0.763,0.484,-2455.556,0.024,Europe,283.798
0.803,4.426,0.607,0.211,-1330.242,0.025,-1.322,0.389,-0.556,-97.949,0.02,-1.001,0.374,0.048,-59.65,0.027,5.255,0.629,0.39,-1169.148,0.022,Europe,283.798
0.803,-0.782,0.728,0.49,-246.922,0.021,-1.187,0.435,0.081,-49.626,0.026,-0.929,0.505,0.22,-65.368,0.023,-0.816,0.74,0.497,-245.324,0.021,Europe,283.798
0.803,-0.48,0.452,0.088,-1501.804,0.032,1.553,0.403,-0.365,176.19,0.028,-0.861,0.44,-0.078,-35.472,0.026,-0.031,0.46,0.212,-1396.717,0.03,Europe,283.798
0.803,0.436,0.667,0.399,-402.348,0.024,-1.823,0.39,-0.091,-41.934,0.032,-0.83,0.468,0.2,-59.3,0.035,-0.297,0.649,0.401,-401.648,0.024,Europe,283.798
0.803,-0.231,0.484,0.169,-2195.437,0.033,1.926,0.323,-1.027,200.429,0.027,-0.826,0.504,0.181,-48.202,0.028,0.431,0.495,0.239,-2101.457,0.032,Europe,283.798
0.803,-0.805,0.696,0.367,396.324,0.022,-0.298,0.44,-0.178,48.405,0.027,-0.574,0.421,-1.302,-94.95,0.022,-1.359,0.716,0.498,352.776,0.02,Europe,283.798
0.803,0.074,0.618,0.319,2878.886,0.027,0.159,0.405,-0.092,61.456,0.031,-0.608,0.445,-0.688,-89.672,0.023,-2.977,0.617,0.367,2775.854,0.026,Europe,283.798
0.803,-0.749,0.67,0.435,675.056,0.027,-0.604,0.402,-0.646,-19.453,0.027,-0.989,0.336,0.103,-36.164,0.051,-1.461,0.666,0.398,696.796,0.028,Europe,283.798
0.798,-0.389,0.581,0.13,-788.248,0.025,-0.602,0.412,0.169,-74.432,0.061,-0.942,0.304,0.064,-26.524,0.049,-0.007,0.596,0.345,-683.78,0.022,Europe,284.149
0.798,0.038,0.69,0.335,-1022.407,0.021,-1.154,-0.047,-0.107,254.645,0.052,-0.911,0.473,0.223,-37.842,0.043,0.688,0.698,0.486,-898.877,0.018,Europe,284.149
1.524,-0.726,0.538,-0.316,-156.784,0.029,-1.181,0.532,0.243,-37.915,0.036,-0.866,0.409,0.105,-54.432,0.035,-0.655,0.604,0.342,-110.836,0.021,NAmerica,276.106
1.524,-0.763,0.576,0.26,-186.096,0.034,-1.084,0.403,0.158,38.6,0.037,-0.869,0.433,0.177,-61.815,0.042,-0.609,0.632,0.378,-170.706,0.031,NAmerica,276.106
1.524,-0.799,0.617,0.177,-112.215,0.028,0.37,0.304,0.09,-128.377,0.037,-1.084,0.412,0.145,-54.611,0.038,-0.747,0.684,0.462,-90.717,0.023,NAmerica,276.106
1.524,-2.713,0.585,-2.19,770.97,0.027,-0.724,0.114,-0.345,34.511,0.039,3.058,0.162,-0.047,1682.49,0.052,-2.653,0.61,-0.026,437.321,0.016,NAmerica,276.106
1.524,-3.305,0.55,-1.254,1285.359,0.028,-1.343,0.018,-0.407,-47.935,0.042,0.85,0.173,-0.043,745.124,0.052,-3.903,0.569,0.116,805.147,0.017,NAmerica,276.106
1.575,-1.03,0.446,0.164,-90.893,0.049,-0.592,0.1,-0.254,53.575,0.042,1.683,0.205,-0.082,875.233,0.041,-0.884,0.616,0.322,-81.844,0.044,NAmerica,276.37
1.575,-0.853,0.45,0.161,-95.763,0.048,-1.179,0.055,-0.311,-75.457,0.044,1.652,0.211,-0.07,878.454,0.041,-0.813,0.603,0.322,-86.122,0.043,NAmerica,276.37
1.575,-0.86,0.57,0.31,-80.792,0.04,-0.769,0.211,-0.139,23.233,0.04,-1.467,-0.087,-0.166,-28.967,0.092,-0.821,0.672,0.389,-75.987,0.038,NAmerica,276.37
1.575,-0.891,0.479,0.043,-138.379,0.035,-0.627,0.054,-0.31,64.82,0.044,1.082,0.441,-4.063,-285.992,0.02,-0.656,0.575,0.33,-115.834,0.029,NAmerica,276.37
1.575,-0.902,0.533,0.248,-138.922,0.039,-0.803,-0.036,-0.563,47.509,0.041,0.227,0.576,-1.269,-153.445,0.018,-0.69,0.603,0.337,-130.473,0.037,NAmerica,276.37
1.575,2.276,0.534,0.204,423.345,0.035,-0.899,0.042,-0.415,25.877,0.041,0.215,0.314,-1.503,-183.291,0.022,-0.802,0.621,0.372,376.222,0.032,NAmerica,276.37
0.954,8.69,0.251,-0.018,1658.833,0.051,-0.769,0.191,-0.085,52.426,0.046,-1.746,0.453,-1.999,40.684,0.017,3.029,0.256,0.064,1590.497,0.049,Europe,282.12
0.954,3.416,0.232,-0.045,745.981,0.052,0.047,-0.29,-0.906,51.074,0.054,2.116,0.28,-0.36,-944.056,0.027,0.836,0.228,0.047,712.543,0.049,Europe,282.12
0.954,5.405,0.259,-0.119,890.095,0.042,1.167,0.638,-1.357,22.848,0.022,-0.309,0.424,0.056,-212.048,0.027,1.663,0.276,0.065,813.308,0.038,Europe,282.12
0.954,5.333,0.253,-0.118,897.646,0.042,2.796,0.275,-1.314,65.192,0.03,-38.149,0.408,0.05,11805.934,0.028,1.633,0.272,0.064,821.626,0.039,Europe,282.12
0.954,-1.425,-0.171,-0.272,-30.255,0.096,-0.381,0.275,-0.861,14.493,0.028,0.035,0.39,-0.035,-312.991,0.027,-1.285,-0.062,-0.051,-27.503,0.087,Europe,282.12
0.954,2.231,0.491,-5.576,-325.935,0.023,-0.346,-0.333,-0.805,30.984,0.065,-1.077,0.56,0.308,48.169,0.031,1.04,0.516,-0.94,-177.036,0.012,Europe,282.12
0.954,0.905,0.568,-2.072,-178.519,0.021,-0.499,-0.43,-1.066,22.607,0.063,-0.484,0.462,0.208,105.726,0.042,0.202,0.531,-0.149,-109.189,0.013,Europe,282.12
0.954,0.885,0.345,-2.025,-201.478,0.024,0.029,-0.442,-0.857,65.638,0.072,-1.13,0.475,0.193,-484.538,0.025,0.19,0.319,-0.382,-136.172,0.016,Europe,282.12
0.954,-1.713,0.489,-3.974,52.393,0.022,-0.208,-0.154,-0.991,41.338,0.048,-1.022,0.653,0.424,393.77,0.027,-1.448,0.505,-0.308,26.873,0.011,Europe,282.12
0.954,-1.439,0.339,-0.554,-1009.298,0.029,-0.726,-0.191,-0.817,20.307,0.053,-0.448,0.467,0.194,-105.897,0.028,-0.515,0.42,0.133,-753.99,0.021,Europe,282.12
0.954,-1.097,0.452,-0.044,-223.058,0.029,-0.484,0.297,-36.904,-3.507,0.022,-0.737,0.479,-0.235,385.796,0.018,-0.893,0.522,0.272,-186.213,0.024,Europe,282.12
0.954,4.239,0.503,0.077,11635.495,0.028,-0.798,0.067,-3.225,-1.64,0.025,-0.495,0.498,0.193,-865.135,0.023,-6.778,0.555,0.305,10096.881,0.024,Europe,282.12
0.954,-1.146,0.463,-0.087,-320.721,0.027,-0.947,-0.03,-0.336,-53.141,0.037,4.293,0.463,0.11,461.984,0.022,-0.839,0.514,0.263,-264.054,0.023,Europe,282.12
0.963,-1.044,0.69,0.471,42.146,0.027,-1.02,0.461,-0.077,-9.971,0.027,-1.444,0.527,0.269,-27.599,0.026,-0.962,0.68,0.391,45.196,0.029,Europe,282.069
0.963,-0.477,0.629,0.395,92.374,0.037,-0.981,0.314,-0.108,-12.177,0.034,-4.766,0.599,0.227,-250.354,0.017,-0.874,0.633,0.312,98.535,0.039,Europe,282.069
0.955,-4.578,0.519,0.11,-508.719,0.026,-0.857,0.42,0.092,71.075,0.031,-0.269,0.528,0.239,63.597,0.022,-2.746,0.547,0.291,-454.007,0.023,Europe,281.914
0.816,-1.784,0.819,0.658,38.617,0.02,-0.491,0.368,-0.054,-32.534,0.028,0.133,0.475,0.201,84.786,0.026,-1.41,0.815,0.625,40.455,0.021,Europe,283.888
0.788,0.573,0.543,0.218,-104.275,0.027,-5.498,0.478,0.096,-426.809,0.026,-0.417,0.499,0.108,-12.243,0.02,0.554,0.538,0.283,-99.879,0.026,Europe,283.811
1.025,-0.597,0.561,-0.958,485.681,0.023,0.25,0.592,0.308,71.945,0.024,0.089,0.359,0.101,-61.932,0.063,-0.574,0.564,0.16,318.037,0.015,Europe,283.408
1.018,-0.337,0.722,0.41,-739.865,0.02,-1.082,0.588,0.251,-18.789,0.024,-1.856,0.021,-0.085,252.11,0.051,-1.065,0.713,0.49,-687.796,0.019,Europe,283.358
0.497,17.103,0.735,0.426,370.96,0.018,-1.33,0.545,0.07,-28.334,0.023,-1.268,0.633,0.297,-36.526,0.034,2.795,0.755,0.526,337.08,0.016,Europe,282.864
0.497,-2.149,0.78,0.6,-20.42,0.019,-3.246,0.169,-6.367,-520.325,0.023,-1.097,0.465,0.203,37.552,0.036,-1.247,0.759,0.467,-23.578,0.022,Europe,282.864
0.497,-13.881,0.689,0.087,-271.975,0.018,-1.189,0.225,-1.534,-301.877,0.025,0.447,0.254,0.052,-131.031,0.038,-3.701,0.68,0.462,-208.863,0.014,Europe,282.864
0.497,1.501,0.718,0.439,54.609,0.019,0.427,0.232,-0.758,-386.629,0.027,-1.0,0.061,-0.208,-119.165,0.041,-0.476,0.753,0.507,51.171,0.018,Europe,282.864
0.497,2.096,0.757,0.561,62.85,0.019,-1.065,0.434,-0.052,-12.263,0.028,-1.027,0.023,-0.229,-113.64,0.042,-0.349,0.771,0.487,67.935,0.021,Europe,282.864
0.497,-0.87,0.66,0.03,-12.766,0.021,-0.982,0.448,0.013,-32.823,0.027,-1.0,0.081,-0.146,-190.658,0.043,-0.747,0.729,0.521,-8.969,0.014,Europe,282.864
0.497,-0.225,0.754,0.477,-47.252,0.048,-2.249,0.343,-1.769,-253.513,0.023,-0.811,0.055,-0.195,-42.739,0.042,-0.742,0.69,0.291,-55.02,0.056,Europe,282.864
0.557,-2.96,0.051,-0.143,258.714,0.052,-1.304,0.079,-14.518,-261.255,0.023,-1.21,0.157,-0.093,-157.078,0.04,-1.743,-0.002,-0.065,249.814,0.051,Europe,282.876
0.589,-1.387,0.704,0.476,-31.55,0.03,-1.025,0.247,-0.918,-28.248,0.026,-0.953,0.024,-0.217,-69.974,0.044,-1.408,0.725,0.405,-33.622,0.031,Europe,282.233
0.589,-1.16,0.589,0.345,34.052,0.033,-1.455,0.494,0.091,-114.33,0.026,-0.937,-0.068,-0.393,-89.606,0.041,-1.167,0.628,0.306,35.028,0.034,Europe,282.233
0.589,2.619,0.42,0.152,-123.925,0.036,-0.875,-0.075,-1.811,-3.85,0.03,-0.983,0.03,-0.241,-100.005,0.042,0.985,0.556,0.265,-115.38,0.033,Europe,282.233
0.926,-0.867,0.128,-0.627,-138.256,0.048,-1.149,0.518,-0.242,-22.919,0.024,-1.0,0.153,-0.049,-167.609,0.047,-0.736,0.083,-0.183,-117.913,0.041,Europe,281.161
0.926,-1.283,0.072,-0.637,-131.146,0.048,-1.066,0.502,-0.396,-12.279,0.022,1.786,-0.172,-0.518,227.283,0.048,-1.192,0.016,-0.21,-112.768,0.041,Europe,281.161
0.926,-0.8,0.158,-0.413,-211.708,0.048,-0.906,0.524,-0.134,-14.42,0.023,0.137,0.65,-0.747,15.593,0.019,-0.604,0.114,-0.1,-186.813,0.042,Europe,281.161
0.926,-0.712,0.133,-0.504,-47.954,0.048,-1.072,0.542,0.093,-12.212,0.022,-2.965,0.222,-1.141,-58.541,0.028,-0.723,0.081,-0.148,-41.897,0.041,Europe,281.161
