arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.284,-0.628,0.084,-1.047,-29.801,0.01,-0.764,0.305,0.09,214.591,0.019,0.464,0.279,-0.004,-20.865,0.007,NAmerica,275.154
1.644,-0.99,-0.004,-0.173,-11.496,0.02,-1.018,0.357,0.121,-30.564,0.021,-0.949,0.702,0.223,-9.359,0.016,NAmerica,279.816
1.559,-1.05,0.127,0.002,247.758,0.035,-0.932,0.813,0.633,-13.042,0.014,-1.026,0.513,0.15,228.589,0.032,NAmerica,282.237
1.559,1.125,0.278,-0.258,-964.628,0.011,-2.549,0.307,0.024,-1979.76,0.014,-1.699,0.55,0.302,-718.789,0.008,NAmerica,282.237
0.948,-0.983,0.218,-0.091,-390.747,0.021,-2.436,0.133,-0.195,745.412,0.014,-0.839,0.58,0.304,-312.114,0.017,NAmerica,280.789
1.74,-1.585,0.419,0.174,1458.726,0.023,-1.398,0.252,-0.112,-1119.935,0.015,-1.549,0.487,0.203,1432.508,0.023,NAmerica,278.457
1.74,0.096,0.555,0.308,390.827,0.023,4.082,0.185,-0.537,8387.871,0.013,-1.409,0.596,0.243,408.775,0.024,NAmerica,278.457
1.867,-1.987,0.258,0.037,-2387.434,0.014,-1.654,0.191,-0.436,-1210.514,0.014,-1.059,0.369,0.115,-2287.748,0.013,NAmerica,280.471
1.867,0.062,0.239,0.057,662.247,0.012,-0.97,0.602,0.33,-27.672,0.015,-0.132,0.333,0.092,649.889,0.012,NAmerica,280.471
2.055,-1.009,0.158,-0.013,-391.959,0.014,-0.993,0.214,-0.214,302.325,0.007,-0.813,0.291,0.076,-374.394,0.014,NAmerica,279.951
1.958,4.25,0.147,-0.472,-2592.089,0.014,-0.013,-0.08,-4.579,11.944,0.012,-0.515,0.361,0.128,-1995.166,0.011,NAmerica,279.713
1.958,0.278,-0.045,-0.862,-741.42,0.015,-1.199,0.2,0.009,-799.069,0.011,-0.882,0.333,0.109,-513.008,0.011,NAmerica,279.713
1.188,0.993,0.207,-0.255,-168.473,0.021,-1.984,0.47,0.194,-344.705,0.021,0.078,0.576,0.331,-123.006,0.015,NAmerica,277.396
0.771,-1.318,0.476,-1.038,391.732,0.009,-0.202,0.767,0.388,298.558,0.018,-1.688,0.241,-0.477,333.459,0.007,Europe,283.013
0.76,1.209,0.295,-13.131,19.009,0.019,0.231,0.488,0.233,7600.179,0.008,-0.173,0.459,-1.561,8.093,0.008,Europe,283.077
0.762,-1.663,0.503,0.152,-739.307,0.011,-0.783,0.358,-0.632,21.429,0.005,-2.227,0.446,0.198,-719.05,0.01,Europe,283.266
0.902,-1.011,0.428,0.182,689.806,0.021,-0.992,0.642,0.412,-45.79,0.013,-0.828,0.265,0.064,738.053,0.022,NAmerica,279.927
0.393,-0.054,0.282,0.04,857.706,0.023,0.345,0.039,-0.291,-340.625,0.017,-0.507,0.771,0.495,622.243,0.016,NAmerica,277.938
0.9,-48.113,0.438,0.044,8483.835,0.009,-0.626,0.121,-0.958,-101.462,0.009,-24.342,0.48,0.211,7706.126,0.008,Europe,283.219
0.898,-0.747,0.1,-3.445,35.371,0.008,-0.91,0.484,-0.218,-43.971,0.007,-0.833,0.314,-1.195,24.856,0.006,Europe,283.271
1.406,-2.457,0.552,0.256,-1004.419,0.014,0.32,0.451,-0.68,-121.567,0.006,-3.414,0.659,0.406,-897.325,0.013,NAmerica,277.293
1.233,-2.313,-0.375,-4.605,-1061.575,0.032,0.692,0.392,-1.128,-252.968,0.007,1.837,0.348,0.076,-431.012,0.013,NAmerica,276.943
1.233,-4.722,-0.081,-14.647,-672.696,0.027,-0.115,0.394,-1.274,-102.794,0.007,1.52,0.193,-0.532,-210.524,0.008,NAmerica,276.943
1.233,5.281,0.035,-13.609,-1153.924,0.026,-0.938,0.106,-0.009,-22.43,0.03,0.327,0.509,-0.042,-308.243,0.007,NAmerica,276.943
1.239,0.999,0.156,-17.202,-527.571,0.023,-0.961,0.239,0.056,-32.962,0.031,-0.95,0.541,-0.299,-140.911,0.006,NAmerica,276.811
1.239,2.449,0.045,-20.985,-576.141,0.023,-1.021,0.165,0.024,-28.239,0.033,-0.696,0.471,-0.684,-159.461,0.006,NAmerica,276.811
1.239,0.336,0.108,-23.291,-683.211,0.023,-1.496,0.304,-0.115,-37.238,0.009,-0.808,0.564,-0.627,-176.825,0.006,NAmerica,276.811
1.239,-0.645,0.051,-0.587,-104.585,0.038,-0.556,0.369,0.133,46.009,0.02,-0.99,0.53,0.209,-73.839,0.027,NAmerica,276.811
1.239,-0.444,0.154,-0.299,-169.114,0.036,-0.945,0.562,0.303,-24.941,0.011,-1.076,0.61,0.248,-128.626,0.027,NAmerica,276.811
1.239,-1.588,0.106,-0.432,-1180.26,0.04,-0.816,0.627,0.391,-28.387,0.011,0.183,0.51,0.177,-894.599,0.03,NAmerica,276.811
1.239,-0.812,0.08,-6.326,-152.74,0.024,0.214,0.616,0.38,-183.524,0.011,-1.333,0.471,0.133,-52.535,0.008,NAmerica,276.811
1.213,-0.827,0.245,0.042,20.929,0.02,-0.846,0.46,0.172,-37.847,0.013,-0.667,0.514,0.194,19.197,0.019,NAmerica,276.694
1.213,-0.385,0.172,-2.21,-126.613,0.025,-0.825,0.574,0.327,-47.001,0.013,-0.797,0.653,0.4,-54.74,0.011,NAmerica,276.694
1.213,-0.983,0.176,-2.083,-134.041,0.026,-1.032,0.538,0.289,-56.349,0.014,-0.743,0.663,0.4,-59.126,0.011,NAmerica,276.694
1.213,-0.982,0.16,-2.254,-137.025,0.026,-0.851,0.593,0.35,-19.183,0.013,-0.735,0.574,0.321,-62.595,0.012,NAmerica,276.694
1.213,-0.957,0.116,-1.671,-93.421,0.024,-0.838,0.587,0.338,-20.672,0.014,-0.775,0.625,0.364,-45.58,0.012,NAmerica,276.694
1.213,-0.965,0.146,-1.524,-83.992,0.025,-0.967,0.69,0.458,-39.037,0.012,-0.816,0.588,0.321,-43.577,0.013,NAmerica,276.694
1.213,-1.111,0.149,-1.484,-101.83,0.025,-0.66,0.232,-0.409,-88.947,0.011,-0.61,0.569,0.306,-53.826,0.013,NAmerica,276.694
1.28,-0.243,0.259,-0.071,-45.892,0.017,-0.229,0.582,-0.168,59.195,0.007,-0.734,0.521,0.254,-38.309,0.014,NAmerica,276.106
1.28,-0.317,0.232,-0.058,-42.794,0.019,-0.225,0.585,0.116,63.329,0.007,-0.765,0.57,0.276,-35.385,0.016,NAmerica,276.106
1.28,-1.201,0.302,-0.104,-55.729,0.018,0.03,0.503,-1.37,80.41,0.007,-0.64,0.568,0.299,-44.401,0.014,NAmerica,276.106
1.258,3.659,0.132,-1.227,-272.937,0.013,-1.034,0.506,0.13,-366.028,0.018,-0.476,0.32,-0.266,-205.804,0.01,NAmerica,276.373
1.258,-4.96,0.186,-2.174,197.686,0.011,-0.591,0.506,0.229,-705.058,0.008,-0.788,0.47,-0.037,112.983,0.007,NAmerica,276.373
1.258,-6.385,0.221,-1.247,279.762,0.012,-1.045,0.418,0.071,-642.78,0.03,-0.703,0.466,0.107,176.326,0.007,NAmerica,276.373
1.258,-8.787,0.179,-4.25,368.778,0.011,0.106,0.346,0.118,817.847,0.016,-0.581,0.464,-0.518,198.307,0.006,NAmerica,276.373
0.744,0.079,0.128,-0.1,-648.454,0.02,-5.795,0.286,0.056,-2544.543,0.011,-0.088,0.395,0.156,-567.987,0.018,Europe,282.724
0.744,6.954,0.214,-0.529,-1210.067,0.012,0.118,0.259,-0.15,-559.388,0.009,4.626,0.392,-0.031,-993.86,0.01,Europe,282.724
0.744,0.864,0.027,-0.071,-2058.847,0.032,-1.144,0.27,-0.006,-222.855,0.01,0.628,0.293,0.084,-1903.612,0.03,Europe,282.724
0.803,-4.167,0.341,0.092,1133.055,0.015,-1.156,0.105,-0.022,-478.524,0.02,-2.837,0.353,0.124,1112.996,0.015,Europe,283.798
0.803,34.329,0.329,-0.029,-9511.547,0.011,-1.211,0.142,0.001,-675.416,0.02,19.492,0.334,0.089,-8949.624,0.011,Europe,283.798
0.803,4.068,0.327,-0.45,-1264.141,0.01,0.911,0.504,0.161,-418.842,0.007,3.458,0.396,0.051,-1022.745,0.008,Europe,283.798
0.803,-0.331,0.155,-0.154,-492.412,0.02,0.188,0.49,0.023,-271.125,0.007,-0.333,0.227,0.041,-448.821,0.018,Europe,283.798
0.803,-0.286,0.127,-0.08,-682.994,0.025,0.372,0.58,0.248,-266.443,0.007,-0.288,0.16,0.017,-651.531,0.024,Europe,283.798
0.803,0.159,0.155,-0.028,-1118.089,0.024,-0.953,0.424,0.155,-68.399,0.016,0.157,0.198,0.038,-1081.696,0.023,Europe,283.798
0.803,4.22,0.196,-0.874,-626.115,0.01,-1.106,0.554,0.263,-492.93,0.011,-1.222,0.427,0.022,-452.349,0.007,Europe,283.798
0.803,2.3,0.325,-0.724,-360.215,0.009,-0.89,0.604,0.333,-30.302,0.015,-1.138,0.514,0.095,-260.941,0.006,Europe,283.798
0.803,2.746,0.424,-0.404,-364.16,0.009,-0.842,0.612,0.348,-23.756,0.008,-1.16,0.527,0.213,-272.622,0.007,Europe,283.798
0.798,-0.473,0.358,-0.021,-477.412,0.017,-0.933,0.585,0.333,-23.073,0.013,0.214,0.447,0.192,-424.527,0.015,Europe,284.149
0.798,-0.18,0.404,-0.007,-742.267,0.014,-0.231,0.292,0.077,64.253,0.011,0.888,0.527,0.271,-631.575,0.012,Europe,284.149
1.575,-2.78,0.447,0.184,-846.534,0.017,-0.9,0.343,0.113,20.532,0.016,-0.95,0.671,0.356,-752.037,0.015,NAmerica,276.37
1.575,-2.183,0.536,0.054,-339.929,0.01,-0.974,0.579,0.259,-434.499,0.02,-0.967,0.754,0.557,-232.586,0.007,NAmerica,276.37
1.575,-2.13,0.567,0.315,-287.049,0.013,-0.977,0.673,0.309,-21.55,0.019,-0.851,0.742,0.441,-259.187,0.012,NAmerica,276.37
0.954,0.644,0.092,-0.304,76.353,0.014,-0.237,0.5,0.25,-99.349,0.009,-0.227,0.206,-0.081,69.514,0.012,Europe,282.12
0.954,-1.136,0.171,-0.198,23.872,0.019,-0.433,0.553,0.305,-68.122,0.008,-0.906,0.309,0.064,21.092,0.017,Europe,282.12
0.954,3.31,0.435,0.189,-454.539,0.02,-0.336,0.58,0.324,-90.975,0.009,-3.523,0.448,0.19,-454.206,0.02,Europe,282.12
0.954,-0.746,0.492,0.239,-22.616,0.02,-1.11,0.269,0.071,-42.295,0.02,-0.986,0.473,0.203,-23.147,0.021,Europe,282.12
0.954,-1.736,0.17,-0.899,-158.056,0.014,-0.062,0.576,0.331,-730.367,0.007,-0.38,0.455,0.024,-113.305,0.01,Europe,282.12
0.954,-1.547,0.165,-1.005,-115.734,0.014,-0.675,0.613,0.357,-313.393,0.008,-0.539,0.519,0.109,-77.139,0.009,Europe,282.12
0.954,-1.641,0.161,-0.716,-144.952,0.014,0.805,0.437,0.183,-1780.476,0.008,-0.46,0.507,0.173,-100.651,0.01,Europe,282.12
0.954,-1.623,0.501,0.233,-38.427,0.018,-0.45,0.452,0.198,-536.227,0.008,-1.078,0.564,0.309,-36.475,0.017,Europe,282.12
0.954,-7.265,0.375,-0.659,-1150.155,0.01,-0.148,0.65,0.42,31.291,0.005,-4.558,0.396,-0.226,-988.647,0.009,Europe,282.12
0.954,-3.172,0.372,-0.262,-439.145,0.011,-0.688,0.385,-0.307,77.238,0.006,-2.234,0.426,0.039,-383.203,0.01,Europe,282.12
0.954,-13.061,0.335,-0.486,-2400.784,0.011,0.193,0.531,0.244,-467.283,0.009,-7.85,0.284,-0.281,-2229.058,0.01,Europe,282.12
0.954,-4.676,0.324,-0.513,-736.532,0.011,-0.34,0.7,0.488,-22.192,0.006,-3.088,0.292,-0.27,-674.796,0.01,Europe,282.12
0.963,0.295,0.572,-1.346,62.924,0.01,-0.906,0.521,0.27,-528.088,0.008,-0.129,0.582,-0.479,49.958,0.008,Europe,282.069
0.963,-4.371,0.245,-3.934,150.053,0.011,-11.481,0.501,0.246,144.763,0.011,-0.277,0.364,-2.184,120.537,0.009,Europe,282.069
0.955,0.024,0.189,-0.46,-649.526,0.012,-3.243,-0.071,-1.339,-40.396,0.019,-1.227,0.543,0.295,-451.421,0.009,Europe,281.914
0.955,0.573,0.487,-0.378,-36.42,0.01,-0.818,0.688,0.151,-2.696,0.029,-0.055,0.638,0.369,-24.65,0.006,Europe,281.914
1.018,0.233,0.432,0.046,-603.797,0.009,-0.777,0.77,0.547,-6.927,0.008,-1.281,0.563,0.303,-515.937,0.008,Europe,283.358
0.926,-21.867,-0.027,-0.31,190.852,0.015,-0.323,0.38,0.042,-7.513,0.008,-15.073,0.331,-0.106,175.353,0.013,Europe,281.161
0.926,-1.94,0.448,0.191,-23.755,0.011,-0.779,0.122,0.011,-234.099,0.028,-2.284,0.302,-0.217,-29.136,0.014,Europe,281.161
0.926,-1.164,-0.59,-0.664,-3.775,0.04,116.873,-0.117,-0.032,-19351.993,0.063,-0.56,0.775,0.195,-2.626,0.028,Europe,281.161
0.926,-0.691,0.356,0.089,-9.817,0.012,-0.904,0.413,0.114,50.775,0.006,-0.257,0.587,0.228,-9.039,0.011,Europe,281.161
0.926,-0.033,-0.071,-1.114,-11.159,0.012,-0.985,0.38,0.143,33.415,0.01,0.688,0.238,0.004,-7.659,0.008,Europe,281.161
0.573,-1.42,0.372,0.138,-218.508,0.026,-0.578,0.268,-0.13,-1669.107,0.009,-1.278,0.37,0.098,-223.512,0.027,NAmerica,276.205
0.573,464.29,0.351,0.108,-17989.861,0.058,-1.449,0.344,0.114,32.843,0.011,-1.548,-0.093,-0.03,-19333.471,0.063,NAmerica,276.205
0.573,-1.086,0.169,-0.589,67.977,0.008,-1.334,0.411,0.165,22.04,0.01,-0.951,0.404,0.145,49.864,0.006,NAmerica,276.205
0.573,-1.062,0.427,0.172,32.857,0.01,-0.687,0.226,0.05,-89.637,0.031,-0.957,0.457,0.187,32.559,0.01,NAmerica,276.205
0.258,-0.323,0.2,-7.313,227.273,0.026,-5.096,0.268,0.03,1795.789,0.013,-0.967,0.465,-0.03,80.006,0.009,NAmerica,275.158
0.331,-1.623,0.032,-1.048,49.924,0.017,-0.966,0.296,0.07,-41.59,0.036,-1.402,0.461,0.115,32.812,0.011,NAmerica,274.173
0.331,-1.463,0.125,-1.008,34.191,0.016,-0.989,0.197,0.035,1295.609,0.02,-1.299,0.483,0.111,22.751,0.01,NAmerica,274.173
0.331,0.525,0.268,-0.01,-92.422,0.032,-0.961,0.179,0.023,-212.398,0.109,0.251,0.532,0.234,-80.491,0.028,NAmerica,274.173
0.339,-0.504,0.058,-10.654,22.983,0.026,-1.364,-0.027,-0.221,1582.736,0.013,-1.034,0.5,0.226,5.925,0.007,NAmerica,278.148
0.366,28.817,0.089,-0.543,2264.872,0.016,-2.111,0.684,0.467,-36.648,0.012,19.929,-0.05,-0.119,1929.338,0.014,NAmerica,273.131
0.366,-1.245,-0.008,-0.089,-45.004,0.039,-0.7,0.613,0.365,-243.949,0.01,-1.172,0.415,0.075,-41.476,0.036,NAmerica,273.131
0.214,-0.705,0.061,-0.425,-98.134,0.029,-11.806,-0.088,-0.329,974.455,0.018,-0.745,0.399,0.134,-76.513,0.023,NAmerica,270.669
0.15,-0.574,0.41,0.112,-488.906,0.102,-0.924,0.135,-0.101,-197.032,0.008,-0.843,0.586,0.065,-501.593,0.105,NAmerica,274.275
0.424,0.203,0.048,-9.92,-1019.262,0.039,-1.097,0.284,0.077,91.524,0.021,0.325,0.518,0.264,-264.658,0.01,NAmerica,276.772
0.398,-6.685,0.038,-0.354,-58.393,0.018,-1.023,0.279,0.069,-352.541,0.036,-3.274,0.542,0.289,-42.304,0.013,NAmerica,274.721
0.137,47.914,0.262,-2.355,-35730.181,0.021,0.072,0.149,-0.559,-422.7,0.009,156.973,0.345,-0.18,-21187.709,0.012,NAmerica,272.91
0.29,-1.197,0.258,-0.279,-57.211,0.023,-1.079,0.31,0.07,66.946,0.013,-0.738,0.086,-0.189,-55.173,0.022,NAmerica,273.987
0.59,-0.064,0.174,-7.704,-254.751,0.023,-0.067,0.301,0.073,-75.564,0.075,-0.325,0.324,-0.091,-90.21,0.008,NAmerica,276.796
0.59,-1.904,0.053,-2.026,311.759,0.036,-0.831,0.116,-0.008,49.09,0.045,-0.918,0.327,0.106,169.427,0.019,NAmerica,276.796
0.164,-0.598,0.555,0.306,-73.867,0.031,-1.091,0.403,0.155,13.296,0.012,-1.176,0.516,0.183,-80.152,0.033,NAmerica,269.165
0.712,0.139,0.482,-0.215,-373.186,0.008,-1.089,0.108,-0.215,63.497,0.02,0.198,0.45,0.067,-326.99,0.007,NAmerica,276.149
0.712,-0.684,0.398,0.093,66.111,0.013,-0.6,0.301,0.085,-86.733,0.02,-0.918,0.478,0.228,60.992,0.012,NAmerica,276.149
0.593,2.5,-0.494,-0.68,-101.721,0.101,-3.033,0.396,0.153,300.177,0.008,-0.86,-0.62,-0.157,-84.395,0.084,NAmerica,272.46
0.593,-1.019,-0.393,-0.16,52.66,0.049,-0.523,0.349,0.104,322.119,0.024,-0.864,-0.402,-0.179,53.102,0.049,NAmerica,272.46
0.382,1.043,0.705,0.439,-41.41,0.007,-1.351,0.531,0.272,-51.85,0.009,0.569,0.551,0.256,-47.7,0.008,NAmerica,273.176
0.616,-1.705,-0.077,-0.401,151.818,0.02,-0.516,0.617,0.381,-152.2,0.006,-1.715,0.663,0.356,102.944,0.014,NAmerica,272.921
0.879,-0.344,0.249,-0.051,-92.936,0.021,-5.45,0.184,0.033,-1104.161,0.029,-0.526,0.475,0.213,-80.411,0.018,Europe,278.686
0.509,1.017,0.3,-0.988,-140.592,0.014,-1.318,0.046,-0.073,46.868,0.026,0.001,0.616,0.257,-85.939,0.008,NAmerica,275.06
0.11,3.117,0.233,-0.031,543.374,0.024,-0.881,0.106,-0.409,-1.62,0.025,-1.002,0.083,-0.026,541.999,0.024,NAmerica,269.912
0.675,1.17,0.779,0.432,-45.807,0.008,-1.234,0.174,-0.027,-107.042,0.014,-0.781,0.143,-0.038,-61.936,0.011,Europe,276.329
0.675,-0.235,0.727,0.491,-137.981,0.006,-0.858,-0.023,-0.59,3.171,0.008,-0.015,0.201,-0.034,-196.701,0.008,Europe,276.329
1.415,5.025,0.321,0.103,1188.708,0.026,-1.006,0.595,0.32,14.695,0.009,-1.277,-0.109,-0.08,1304.264,0.029,NAmerica,269.485
0.429,-3.204,0.184,-1.557,-446.614,0.041,2.46,0.513,0.128,-1426.431,0.031,-1.544,0.64,0.282,-236.707,0.022,NAmerica,268.383
0.734,-0.963,-0.622,-0.774,-1.818,0.029,-1.076,0.186,0.033,-143.636,0.033,-1.006,-0.446,-0.72,-1.79,0.027,NAmerica,272.361
0.824,-0.892,0.317,-0.297,-60.189,0.015,-1.695,-0.128,-0.139,4991.83,0.023,-1.015,0.357,0.087,-50.488,0.013,NAmerica,271.881
0.767,-0.691,-0.023,-0.578,3.159,0.008,1.708,0.301,0.086,-18640.181,0.021,-0.764,-0.055,-0.896,3.463,0.008,NAmerica,271.378
0.767,-1.406,0.24,-0.003,17.837,0.011,-0.981,0.158,0.022,-121.361,0.033,-1.199,0.467,0.207,15.862,0.01,NAmerica,271.378
0.695,4.275,0.385,0.131,-1423.958,0.031,-0.995,0.09,-0.064,-172.891,0.016,11.512,0.67,0.302,-1276.095,0.028,Europe,276.655
1.204,-1.258,0.254,0.064,-141.325,0.033,-1.04,0.208,0.042,-428.676,0.023,-0.935,-0.288,-0.12,-154.613,0.036,NAmerica,272.271
1.204,-2.402,-0.042,-0.089,4880.122,0.022,-1.157,-0.112,-0.038,96.549,0.042,0.529,-0.212,-0.078,4856.728,0.022,NAmerica,272.271
1.204,4.469,-0.074,-0.127,-20697.208,0.023,-6.784,0.221,-0.019,18140.265,0.011,-6.965,0.135,0.018,-19322.666,0.021,NAmerica,272.271
1.204,-1.174,0.016,-0.041,-125.201,0.034,-3.007,0.12,-0.118,6222.932,0.012,-0.988,-0.19,-0.065,-126.657,0.034,NAmerica,272.2
1.204,-0.895,0.055,-0.109,-176.509,0.016,-0.87,0.563,0.285,33.314,0.022,-1.042,0.126,0.013,-166.539,0.015,NAmerica,272.2
1.204,-1.048,0.198,0.026,-432.246,0.023,-0.913,-0.029,-0.114,41.413,0.042,-1.134,0.376,0.073,-421.517,0.022,NAmerica,272.2
1.204,-0.952,-0.411,-0.175,102.741,0.045,-0.948,0.281,0.078,154.107,0.02,-1.09,-0.06,-0.016,95.545,0.042,NAmerica,272.2
1.204,-14.082,0.236,-0.0,17971.327,0.011,-0.943,-0.016,-0.11,587.973,0.018,8.46,0.028,-0.041,18332.646,0.011,NAmerica,272.2
1.204,-5.269,0.159,-0.082,6122.079,0.011,-1.556,0.61,0.307,-1974.935,0.011,2.275,0.135,0.008,5861.859,0.011,NAmerica,272.2
1.226,-0.133,0.393,0.151,36.318,0.024,-1.081,-0.137,-0.352,21.655,0.019,-1.007,-0.131,-0.208,43.313,0.029,NAmerica,272.281
0.575,-1.62,-0.07,-0.105,200.834,0.04,-1.075,0.2,0.039,92.849,0.046,-1.201,-0.18,-0.133,203.417,0.04,NAmerica,270.227
0.873,-1.373,0.225,-0.043,843.903,0.023,-1.126,0.081,-0.18,57.179,0.014,-1.143,0.64,0.39,645.247,0.017,NAmerica,270.039
1.18,-0.939,0.014,-0.143,596.735,0.018,-0.609,0.096,0.007,22.709,0.098,-0.455,-0.147,-0.106,586.957,0.018,NAmerica,271.645
0.623,-3.433,0.618,0.378,-1870.412,0.011,-2.734,0.134,0.013,815.883,0.039,-5.336,0.5,0.229,-2082.56,0.012,Europe,275.26
0.879,-2.352,0.403,0.154,341.187,0.019,-1.193,0.154,-0.044,102.724,0.018,-0.73,0.411,0.168,338.286,0.019,NAmerica,268.647
0.879,-2.241,0.171,0.019,523.727,0.046,-1.129,0.112,-0.051,57.04,0.026,-0.839,0.433,0.136,491.518,0.043,NAmerica,268.647
0.869,-1.636,0.287,-0.045,134.185,0.014,-0.924,0.35,0.116,-53.292,0.023,0.522,0.783,0.565,86.606,0.009,NAmerica,269.835
1.024,-1.332,0.676,0.28,19.338,0.084,-1.062,0.124,-0.259,25.084,0.015,-0.891,-0.237,-0.024,23.069,0.1,NAmerica,271.169
1.09,-1.131,-0.202,-0.113,-599.788,0.042,-0.975,0.395,0.14,-408.006,0.02,-0.928,0.266,0.058,-551.676,0.039,NAmerica,267.876
0.927,-1.034,0.014,-0.346,-107.451,0.019,0.022,0.073,-0.046,-315.033,0.023,-0.876,0.479,0.191,-83.313,0.015,NAmerica,268.032
0.836,-1.317,0.176,0.018,128.83,0.025,-0.802,0.602,0.348,62.261,0.005,-0.566,0.6,0.31,107.987,0.021,NAmerica,268.469
0.787,-0.631,0.154,0.024,-55.995,0.024,-1.046,-0.098,-0.145,257.421,0.028,-1.169,0.379,0.105,-53.616,0.023,NAmerica,268.462
1.054,-1.331,0.166,-0.153,24.003,0.014,-0.887,0.57,0.315,48.436,0.007,-0.785,0.035,-0.072,23.149,0.014,NAmerica,269.297
0.638,2.096,0.665,0.442,-328.846,0.016,-0.103,0.537,0.21,-4482.035,0.017,0.538,0.717,0.513,-307.006,0.015,Europe,273.974
0.728,0.371,0.301,0.043,-427.902,0.021,-0.736,0.389,0.15,165.84,0.011,-0.633,0.377,0.13,-407.937,0.02,NAmerica,268.776
0.577,0.188,0.414,-2.635,486.008,0.013,0.206,0.275,-0.349,145.758,0.007,-1.503,0.42,-0.225,282.091,0.008,Europe,273.997
0.731,-0.586,-0.078,-0.219,183.163,0.029,-0.781,0.616,0.311,50.803,0.005,-0.965,0.558,0.271,141.669,0.023,NAmerica,265.367
0.564,2.635,0.424,-1.179,307.246,0.013,-0.764,0.099,-0.181,-184.248,0.012,1.081,0.526,0.174,189.115,0.008,Europe,273.881
0.564,-0.373,0.637,0.405,-749.333,0.014,-0.951,-0.184,-0.17,-137.824,0.038,-0.026,0.422,0.173,-883.628,0.017,Europe,273.881
0.564,17.536,0.274,-0.754,2731.475,0.015,-2.052,0.021,-0.829,110.84,0.015,4.964,0.327,0.033,2027.43,0.011,Europe,273.881
0.564,-1.762,0.524,-4.465,-527.091,0.014,-0.548,0.111,-0.035,-41.444,0.014,-3.966,0.429,-0.498,-275.923,0.008,Europe,273.881
0.564,-74.429,0.503,-3.209,-34683.111,0.012,-1.067,-0.135,-0.099,22.623,0.035,64.312,0.545,-0.123,-17914.046,0.006,Europe,273.881
0.452,1.508,0.058,-1.897,-288.528,0.019,-1.116,0.591,0.271,34.267,0.017,-2.013,0.536,0.152,-156.122,0.01,NAmerica,266.378
0.606,0.289,0.211,0.023,-1551.521,0.034,0.394,0.167,0.028,2362.392,0.048,-1.947,0.509,0.145,-1451.85,0.032,NAmerica,263.058
0.44,-1.535,0.071,-3.271,169.377,0.023,-0.851,0.474,0.22,18.268,0.011,-0.548,0.201,-0.103,86.075,0.012,NAmerica,265.876
0.44,-2.004,0.34,0.041,-39.909,0.013,38.551,0.523,0.203,-18583.255,0.009,-0.739,0.782,0.4,-31.558,0.011,NAmerica,265.876
0.531,-1.325,-0.117,-0.3,51.05,0.038,0.422,0.317,0.086,-14447.989,0.014,-0.889,0.572,0.179,40.57,0.03,Europe,273.588
0.531,-2.422,0.585,0.337,249.391,0.018,-0.354,0.327,0.105,269.132,0.018,-1.321,0.241,0.057,297.419,0.022,Europe,273.588
0.494,-0.663,0.336,0.113,97.409,0.047,-29.097,0.376,0.141,-44907.616,0.017,-1.05,0.326,0.061,100.182,0.048,NAmerica,264.108
0.406,-0.459,0.354,0.031,20.355,0.012,-9999,-9999,-9999,-9999,-9999,-0.814,0.529,0.26,17.797,0.011,Europe,273.462
1.299,50.239,0.232,-0.559,-25989.304,0.012,-9999,-9999,-9999,-9999,-9999,64.075,0.424,0.008,-20732.176,0.01,Africa,299.644
1.299,33.073,0.265,0.035,-14839.735,0.015,-9999,-9999,-9999,-9999,-9999,18.895,0.243,0.015,-14993.665,0.015,Africa,299.644
1.476,-0.609,0.051,-0.182,309.299,0.02,-9999,-9999,-9999,-9999,-9999,-0.563,0.288,0.076,273.477,0.018,Africa,299.86
1.476,-7.82,0.089,-0.178,-52599.459,0.02,-9999,-9999,-9999,-9999,-9999,22.776,0.332,0.106,-45813.21,0.017,Africa,299.86
