arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.576,0.287,0.251,-0.361,0.593,0.114,1.63,0.604,-5.915,1.736,0.033,-0.034,0.476,0.2,0.336,0.093,0.363,0.292,-0.432,0.608,0.107,NAmerica,275.94
1.731,-0.372,0.439,-3.628,0.425,0.073,0.307,0.543,-0.562,0.45,0.045,0.068,0.717,0.479,0.29,0.077,-0.349,0.506,-2.88,0.389,0.062,NAmerica,279.451
3.904,-0.313,0.577,0.026,0.612,0.057,2.724,0.645,-14.061,2.806,0.03,0.35,0.671,-0.187,0.479,0.066,-0.323,0.668,0.149,0.572,0.051,NAmerica,285.174
2.46,-0.245,0.49,-0.65,0.365,0.081,0.88,0.336,-0.625,1.324,0.084,0.159,0.696,0.302,0.311,0.064,-0.322,0.562,-0.973,0.399,0.07,NAmerica,279.169
2.46,1.271,0.724,-2.926,1.38,0.054,-0.015,0.423,0.173,0.688,0.111,0.07,0.499,0.23,0.502,0.125,1.06,0.79,-1.698,1.144,0.043,NAmerica,279.169
2.46,-0.241,0.628,-0.054,0.374,0.08,0.128,0.326,0.051,0.607,0.076,1.802,0.75,-7.116,1.891,0.037,-0.288,0.621,-0.247,0.407,0.081,NAmerica,279.169
2.365,-0.342,0.672,-0.331,0.453,0.082,0.239,0.397,-0.054,0.586,0.066,0.417,0.747,-1.158,0.523,0.048,-0.37,0.781,-0.391,0.464,0.077,NAmerica,281.246
2.365,-0.205,0.459,-0.25,0.489,0.088,-0.48,0.158,-0.232,1.129,0.136,3.308,0.852,-23.87,3.55,0.058,-0.147,0.766,0.439,0.327,0.058,NAmerica,281.246
2.365,-0.312,0.661,-0.347,0.428,0.071,0.285,0.095,-0.23,1.287,0.118,1.346,0.533,-1.856,1.619,0.069,-0.301,0.711,-0.197,0.403,0.065,NAmerica,281.246
2.365,-0.333,0.454,-0.113,0.638,0.133,-0.218,0.183,-0.084,0.903,0.135,0.087,0.557,0.281,0.676,0.102,-0.313,0.669,0.063,0.586,0.121,NAmerica,281.246
3.244,0.258,0.769,0.138,0.624,0.038,-0.432,0.171,-0.872,0.674,0.11,0.202,0.635,0.294,0.519,0.06,0.307,0.823,0.409,0.516,0.028,NAmerica,285.681
3.634,-0.455,0.588,-1.469,0.557,0.049,-0.314,0.41,-0.058,0.679,0.124,0.418,0.65,-0.184,0.613,0.056,-0.402,0.734,-0.762,0.47,0.037,NAmerica,285.242
2.129,2.372,0.691,-13.659,2.747,0.065,1.014,0.595,-5.399,1.076,0.057,1.885,0.65,-3.477,2.055,0.075,3.989,0.567,-32.276,4.139,0.052,NAmerica,280.472
2.347,1.232,0.382,-2.046,1.734,0.101,0.036,0.484,0.217,0.244,0.076,0.25,0.615,0.291,0.804,0.085,1.955,0.584,-3.653,2.144,0.072,NAmerica,280.432
2.579,-0.008,0.342,0.084,0.752,0.117,-0.037,0.686,0.389,0.218,0.07,-0.309,0.824,0.411,0.513,0.085,0.151,0.609,0.324,0.646,0.097,NAmerica,280.799
2.593,0.234,0.502,0.08,0.602,0.069,0.06,0.706,0.393,0.269,0.074,-0.421,0.481,-0.753,0.585,0.099,0.35,0.754,0.251,0.543,0.051,NAmerica,281.309
2.593,0.592,0.494,-2.135,0.998,0.1,0.241,0.636,0.051,0.424,0.085,0.235,0.579,0.142,0.496,0.106,0.531,0.782,-0.418,0.671,0.051,NAmerica,281.309
1.69,2.08,0.459,-4.316,2.309,0.111,-0.04,0.694,0.385,0.311,0.085,1.387,0.732,-11.532,1.414,0.046,2.102,0.528,-4.135,2.269,0.095,NAmerica,281.155
1.247,2.333,0.701,-5.446,2.435,0.08,1.095,-0.2,-2.78,1.522,0.086,0.31,0.603,-1.038,0.387,0.074,1.963,0.743,-3.648,2.068,0.074,NAmerica,280.288
1.247,0.845,0.901,-0.853,0.908,0.069,0.19,0.133,-0.582,0.504,0.087,0.097,0.679,0.278,0.24,0.071,0.648,0.912,-0.281,0.755,0.08,NAmerica,280.288
1.247,0.564,0.597,-1.388,0.673,0.09,1.662,-0.294,-4.065,2.153,0.111,0.23,0.702,-0.002,0.36,0.074,0.396,0.595,-0.478,0.53,0.086,NAmerica,280.288
1.039,0.522,0.632,-0.614,0.66,0.1,-0.163,0.028,-0.306,0.55,0.134,0.558,0.659,-1.3,0.65,0.079,0.492,0.611,-0.526,0.642,0.103,NAmerica,282.178
0.972,1.545,0.826,-14.247,1.561,0.037,-0.241,0.103,-1.112,0.408,0.089,0.365,0.746,-0.372,0.471,0.081,1.474,0.807,-12.972,1.494,0.041,NAmerica,286.735
0.808,0.124,0.778,0.337,0.223,0.059,-0.461,0.42,-2.072,0.541,0.073,1.814,0.416,-5.669,1.963,0.07,0.206,0.798,-0.109,0.289,0.064,NAmerica,282.426
1.06,0.05,0.718,0.452,0.202,0.064,0.128,0.295,-0.289,0.354,0.038,0.524,0.556,-1.456,0.619,0.064,-0.008,0.783,0.526,0.188,0.061,NAmerica,286.299
1.067,0.353,0.712,-0.566,0.434,0.07,-0.018,0.304,-0.133,0.284,0.038,2.843,0.665,-7.334,2.944,0.063,0.146,0.753,0.271,0.296,0.072,NAmerica,286.233
1.162,0.275,0.662,0.016,0.424,0.079,-0.157,0.53,0.163,0.422,0.078,0.281,0.242,-0.306,0.575,0.121,0.202,0.71,0.214,0.379,0.078,NAmerica,286.158
1.346,-0.094,0.619,0.323,0.322,0.085,-0.164,0.41,0.007,0.465,0.097,0.184,0.312,-0.401,0.361,0.083,-0.036,0.747,0.394,0.305,0.083,NAmerica,286.386
1.702,2.645,0.641,-10.882,2.714,0.055,-0.169,0.435,0.017,0.451,0.093,0.225,0.564,-0.285,0.329,0.068,2.409,0.713,-8.941,2.482,0.054,NAmerica,272.17
1.579,0.786,0.727,-3.015,0.843,0.058,-0.342,0.21,-0.775,0.541,0.107,1.329,0.721,-15.88,1.374,0.041,0.639,0.71,-1.936,0.72,0.064,NAmerica,271.975
1.579,2.91,0.604,-9.299,3.005,0.065,0.072,0.212,-0.087,0.689,0.108,1.004,0.768,-11.114,1.045,0.04,2.687,0.758,-7.779,2.774,0.06,NAmerica,271.975
1.579,0.44,0.654,-0.351,0.617,0.102,0.55,0.535,-0.287,0.843,0.077,0.13,0.731,0.434,0.332,0.063,0.343,0.52,-0.216,0.585,0.112,NAmerica,271.975
1.579,0.273,0.638,-0.373,0.368,0.066,0.476,0.484,-0.189,0.8,0.059,0.196,0.734,0.324,0.355,0.072,0.189,0.661,-0.031,0.319,0.069,NAmerica,271.975
1.812,0.197,0.364,-0.599,0.349,0.08,1.203,0.307,-0.747,1.758,0.101,0.165,0.745,0.372,0.308,0.065,0.095,0.249,-0.086,0.288,0.075,NAmerica,277.426
1.812,1.095,0.639,-9.216,1.201,0.062,-0.05,0.362,0.046,0.432,0.077,0.128,0.727,0.382,0.268,0.066,0.989,0.675,-6.714,1.043,0.041,NAmerica,277.426
1.812,0.843,0.706,-7.19,0.937,0.059,1.019,0.493,-2.876,1.187,0.055,0.76,0.576,-1.325,0.904,0.082,0.739,0.753,-4.722,0.783,0.037,NAmerica,277.426
2.116,-0.24,0.655,0.113,0.421,0.071,1.153,0.432,-1.356,1.436,0.063,1.132,0.746,-2.548,1.211,0.061,-0.137,0.792,0.485,0.321,0.059,NAmerica,281.473
2.068,-0.115,0.732,0.463,0.312,0.071,-0.185,0.307,-0.19,0.435,0.074,0.859,0.571,-1.449,1.022,0.065,-0.088,0.806,0.524,0.294,0.069,NAmerica,278.772
2.068,-0.135,0.695,0.379,0.334,0.073,1.224,0.511,-1.393,1.476,0.064,2.869,0.083,-5.173,3.411,0.104,-0.103,0.804,0.478,0.306,0.069,NAmerica,278.772
2.068,-0.173,0.702,0.235,0.3,0.069,0.271,0.506,0.169,0.841,0.085,0.068,0.609,0.298,0.349,0.064,-0.183,0.796,0.277,0.292,0.064,NAmerica,278.772
2.068,0.317,0.613,0.084,0.577,0.082,1.541,0.417,-1.098,2.02,0.072,1.227,0.724,-4.973,1.316,0.049,0.326,0.777,0.248,0.523,0.069,NAmerica,278.772
2.068,0.628,0.787,-0.306,0.747,0.056,13.872,-0.036,-11.096,15.431,0.057,1.047,0.569,-1.646,1.315,0.066,0.657,0.771,-0.443,0.786,0.06,NAmerica,278.772
2.253,0.773,0.557,-1.413,1.022,0.077,2.185,0.406,-1.919,2.667,0.064,0.185,0.398,-0.422,0.467,0.077,0.762,0.547,-1.112,0.956,0.067,NAmerica,281.166
2.487,0.77,0.248,-0.594,1.648,0.108,1.441,0.281,-1.314,1.964,0.082,1.331,0.59,-1.489,1.582,0.065,0.903,0.336,-0.459,1.576,0.096,NAmerica,284.096
2.518,-0.155,0.463,-0.066,0.442,0.076,7.625,0.418,-14.949,8.126,0.049,0.804,0.792,-0.636,0.918,0.062,-0.056,0.699,0.47,0.312,0.056,NAmerica,280.897
2.518,0.841,0.736,-2.656,1.073,0.07,1.459,0.553,-1.257,1.77,0.061,3.061,0.575,-6.518,3.279,0.071,0.986,0.68,-2.847,1.101,0.052,NAmerica,280.897
2.819,1.08,0.65,-1.805,1.41,0.077,1.438,0.318,-1.026,1.998,0.085,24.367,0.034,-46.485,26.341,0.087,0.613,0.815,0.133,0.784,0.041,NAmerica,281.818
2.636,-0.283,0.194,-1.547,0.648,0.103,-0.254,0.527,-8.255,0.273,0.039,2.372,0.83,-4.973,2.457,0.053,-0.238,0.644,0.052,0.395,0.056,NAmerica,281.863
2.796,0.33,0.574,0.12,0.914,0.067,0.67,0.816,-1.236,0.727,0.037,2.538,0.706,-6.074,2.666,0.069,0.577,0.718,0.155,0.895,0.054,NAmerica,283.088
1.919,1.174,0.734,-2.113,1.289,0.072,0.443,0.471,-1.728,0.564,0.051,9.952,0.783,-34.14,10.204,0.052,0.886,0.852,-0.811,0.983,0.058,NAmerica,281.494
1.919,3.501,0.516,-8.923,3.761,0.087,2.18,-0.198,-3.663,2.681,0.101,2.099,0.907,-3.855,2.142,0.038,3.08,0.793,-6.029,3.165,0.046,NAmerica,281.494
1.919,30.549,0.006,-68.585,32.66,0.096,1.02,-0.02,-1.176,1.566,0.12,3.298,0.438,-7.043,3.589,0.094,26.92,0.177,-49.4,27.795,0.057,NAmerica,281.494
1.508,3.739,0.849,-12.649,3.783,0.046,0.296,0.207,-0.488,0.631,0.085,-0.135,0.612,-2.211,0.16,0.033,3.411,0.825,-10.413,3.46,0.047,NAmerica,280.377
1.137,3.554,0.611,-12.083,3.663,0.076,-0.076,0.502,0.204,0.44,0.068,0.956,0.86,-3.602,1.0,0.04,3.503,0.754,-11.392,3.565,0.057,NAmerica,280.921
1.137,13.336,0.753,-63.518,13.511,0.052,-0.15,0.504,0.116,0.391,0.086,0.629,0.451,-3.588,0.772,0.068,13.647,0.823,-65.512,13.718,0.034,NAmerica,280.921
1.137,3.051,0.901,-9.227,3.08,0.039,-0.252,0.402,-0.336,0.43,0.086,5.73,0.22,-20.164,5.941,0.067,3.085,0.899,-9.468,3.116,0.04,NAmerica,280.921
1.137,4.826,0.321,-15.177,5.061,0.099,4.796,0.684,-14.897,4.901,0.027,1.961,0.399,-3.051,2.204,0.1,4.801,0.453,-14.489,4.952,0.079,NAmerica,280.921
0.969,-0.3,0.618,-13.141,0.335,0.058,-0.002,0.489,0.239,0.577,0.085,0.87,0.353,-2.807,1.021,0.081,-0.25,0.665,-8.411,0.273,0.043,NAmerica,285.422
2.51,0.544,0.858,-0.773,0.621,0.041,-0.272,0.459,-0.08,0.524,0.09,0.756,0.647,-2.072,0.84,0.064,0.701,0.882,-1.483,0.734,0.03,Europe,287.324
2.51,0.273,0.579,-0.768,0.479,0.06,-0.198,0.674,0.255,0.487,0.074,0.134,0.704,0.356,0.293,0.067,0.446,0.508,-1.49,0.569,0.053,Europe,287.324
1.679,4.024,0.551,-8.499,4.181,0.07,-0.031,0.546,0.277,0.353,0.052,0.123,0.675,0.334,0.292,0.067,4.047,0.571,-8.619,4.207,0.071,NAmerica,272.522
1.679,2.127,0.601,-3.613,2.303,0.091,-0.132,0.471,0.156,0.581,0.11,5.946,0.693,-30.486,6.099,0.046,2.091,0.64,-3.56,2.29,0.096,NAmerica,272.522
1.686,0.987,0.211,-3.952,1.123,0.084,1.336,0.236,-1.07,1.833,0.083,0.515,0.715,-0.27,0.665,0.071,1.011,0.234,-3.975,1.126,0.078,NAmerica,273.167
1.889,0.486,0.498,-1.057,0.645,0.076,0.077,0.135,-0.052,0.796,0.115,0.245,0.629,0.094,0.425,0.078,0.339,0.553,-0.269,0.507,0.067,NAmerica,276.946
2.784,-0.449,0.552,-0.911,0.563,0.083,0.11,0.671,0.29,0.256,0.064,0.156,0.741,0.453,0.372,0.065,-0.41,0.803,-0.487,0.496,0.068,NAmerica,280.759
2.784,-0.475,0.566,-1.328,0.565,0.076,0.296,0.387,-0.272,0.523,0.092,0.193,0.767,0.397,0.345,0.05,-0.428,0.779,-0.812,0.498,0.064,NAmerica,280.759
2.328,5.189,0.342,-23.701,5.508,0.063,3.465,-0.225,-7.25,4.061,0.077,-0.143,0.608,0.314,0.524,0.096,5.653,0.428,-26.366,5.797,0.044,NAmerica,278.904
2.09,0.214,0.759,0.443,0.441,0.063,0.777,0.167,-1.099,1.181,0.089,2.323,0.557,-3.139,2.603,0.072,0.326,0.891,0.36,0.473,0.056,NAmerica,279.061
2.09,-0.03,0.671,0.439,0.334,0.076,0.228,0.023,-0.445,0.714,0.095,0.021,0.72,0.481,0.5,0.089,0.006,0.742,0.496,0.316,0.072,NAmerica,279.061
2.058,0.113,0.746,0.464,0.367,0.067,0.144,0.073,-0.257,0.608,0.081,0.35,0.669,-0.671,0.448,0.067,0.14,0.809,0.56,0.332,0.058,NAmerica,280.93
2.082,0.051,0.791,0.447,0.333,0.059,-0.24,0.276,-0.545,0.417,0.08,0.782,0.358,-2.839,0.892,0.089,0.031,0.766,0.577,0.291,0.052,NAmerica,282.394
2.74,-0.351,0.518,-0.046,0.648,0.103,-0.223,0.429,0.038,0.605,0.112,4.025,0.685,-16.581,4.109,0.046,-0.359,0.812,0.201,0.566,0.083,NAmerica,282.782
2.658,1.66,0.615,-1.995,2.063,0.086,0.16,0.32,0.038,0.662,0.085,1.469,0.271,-3.662,1.654,0.074,1.674,0.719,-1.484,1.879,0.06,NAmerica,281.253
2.678,0.069,0.65,0.379,0.566,0.097,0.023,0.563,0.295,0.608,0.086,0.92,0.511,-2.528,1.04,0.069,-0.058,0.828,0.572,0.47,0.081,NAmerica,281.709
1.1,0.24,0.717,-0.13,0.322,0.06,0.431,0.593,0.079,0.805,0.07,0.443,0.058,-1.436,0.706,0.081,0.207,0.779,0.086,0.29,0.056,NAmerica,285.889
1.233,0.25,0.469,-0.134,0.48,0.088,-0.235,0.61,0.119,0.447,0.075,-0.053,0.703,0.454,0.233,0.061,0.314,0.531,-0.206,0.495,0.082,NAmerica,285.646
1.978,4.298,0.711,-18.773,4.358,0.041,0.452,0.318,-0.153,0.974,0.107,0.224,0.713,0.318,0.458,0.085,4.012,0.475,-16.537,4.104,0.049,NAmerica,274.065
1.978,1.616,0.792,-3.556,1.686,0.049,0.028,0.495,0.162,0.356,0.058,0.895,0.673,-1.619,1.008,0.064,1.683,0.757,-4.097,1.784,0.06,NAmerica,274.065
1.978,1.105,0.705,-3.484,1.172,0.056,0.213,0.526,-0.247,0.334,0.069,0.685,0.691,-0.749,0.821,0.075,1.003,0.756,-2.873,1.09,0.061,NAmerica,274.065
1.982,0.881,0.11,-3.725,1.087,0.09,0.073,0.211,-0.142,0.247,0.073,1.22,0.743,-2.658,1.303,0.058,0.804,0.142,-2.764,0.97,0.076,NAmerica,275.083
1.894,-0.05,0.731,0.506,0.218,0.057,0.138,0.339,-0.135,0.302,0.077,0.047,0.777,0.589,0.272,0.062,-0.061,0.785,0.528,0.214,0.055,NAmerica,277.882
2.12,0.084,0.827,0.642,0.337,0.069,-0.021,0.601,0.353,0.215,0.067,0.679,0.56,-0.409,0.955,0.088,0.095,0.844,0.493,0.401,0.082,NAmerica,278.155
2.12,0.633,0.802,-0.4,0.738,0.052,-0.174,0.718,0.203,0.316,0.08,0.036,0.734,0.508,0.275,0.045,0.671,0.803,-0.582,0.784,0.056,NAmerica,278.155
2.205,0.317,0.741,0.286,0.522,0.069,0.104,0.685,0.389,0.309,0.056,0.48,0.753,-2.092,0.531,0.061,0.307,0.832,0.372,0.49,0.063,NAmerica,280.105
2.205,0.761,0.817,-0.538,0.861,0.051,0.528,0.054,-0.768,0.931,0.099,0.167,0.7,-0.078,0.238,0.053,0.736,0.857,-0.434,0.832,0.049,NAmerica,280.105
2.128,-0.116,0.758,0.477,0.302,0.065,5.416,0.19,-9.75,5.797,0.065,0.213,0.636,-0.259,0.304,0.064,-0.042,0.828,0.639,0.251,0.058,NAmerica,281.947
2.751,-0.092,0.473,0.131,0.749,0.098,-0.066,-0.015,-0.246,0.527,0.104,0.14,0.643,0.099,0.244,0.063,-0.131,0.703,0.401,0.622,0.08,NAmerica,284.269
2.827,-0.143,0.696,0.047,0.383,0.06,0.315,0.09,-0.533,0.693,0.094,0.231,0.796,0.049,0.344,0.076,-0.065,0.723,0.402,0.303,0.05,NAmerica,282.39
